CpdClass1	CpdClass2	BioSim
QD-C-R	QN-C-S	0.865
QD-C-R	QN-C-S	0.919
QD-C-R	QN-C-S	0.842
QD-C-R	QN-C-S	0.839
QD-C-R	QN-C-S	0.848
QD-C-R	QN-C-S	0.76
QD-C-R	QN-C-S	0.757
QD-C-R	QN-C-S	0.899
QD-C-R	QN-C-S	0.828
QD-C-R	QN-C-S	0.701
QD-C-R	QN-C-S	0.772
QD-C-R	QN-C-S	0.634
QD-C-R	QN-C-S	0.793
QD-C-R	QN-C-S	0.884
QD-C-R	QN-C-S	0.818
QD-C-R	QN-C-S	0.808
QD-C-R	QN-C-S	0.89
QD-C-R	QN-C-S	0.684
QD-C-R	QN-C-S	0.804
QD-C-R	QN-C-S	0.87
QD-C-R	QN-C-S	0.845
QD-C-R	QN-C-S	0.72
QD-C-R	QN-C-S	0.816
QD-C-R	QN-C-S	0.589
QD-C-R	QN-C-S	0.813
QD-C-R	QN-C-S	0.895
QD-C-R	QN-C-S	0.877
QD-C-R	QN-C-S	0.717
QD-C-R	QN-C-S	0.733
QD-C-R	QN-C-S	0.658
QD-C-R	QN-C-S	0.848
QD-C-R	QN-C-S	0.842
QD-C-R	QN-C-S	0.846
QD-C-R	QN-C-S	0.784
QD-C-R	QN-C-S	0.826
QD-C-R	QN-C-S	0.652
QD-C-R	QN-C-S	0.69
QD-C-R	QN-C-S	0.861
QD-C-R	QN-C-S	0.759
QD-C-R	QN-C-S	0.779
QD-C-R	QN-C-S	0.906
QD-C-R	QN-C-S	0.619
QD-C-R	QN-C-S	0.739
QD-C-R	QN-C-S	0.845
QD-C-R	QN-C-S	0.818
QD-C-R	QN-C-S	0.598
QD-C-R	QN-C-S	0.658
QD-C-R	QN-C-S	0.563
QD-C-R	QN-C-S	0.837
QD-C-R	QN-C-S	0.842
QD-C-R	QN-C-S	0.806
QD-C-R	QN-C-S	0.755
QD-C-R	QN-C-S	0.801
QD-C-R	QN-C-S	0.653
QD-C-R	QN-I	0.774
QD-C-R	QN-I	0.742
QD-C-R	QN-I	0.644
QD-C-R	QN-I	0.841
QD-C-R	QN-I	0.738
QD-C-R	QN-I	0.721
QD-C-R	QN-I	0.822
QD-C-R	QN-I	0.832
QD-C-R	QN-I	0.618
QD-C-R	QN-I	0.87
QD-C-R	QN-I	0.79
QD-C-R	QN-I	0.745
QD-C-R	QN-I	0.699
QD-C-R	QN-I	0.731
QD-C-R	QN-I	0.617
QD-C-R	QN-I	0.825
QD-C-R	QN-I	0.72
QD-C-R	QN-I	0.773
QD-C-R	QN-I	0.744
QD-C-R	QN-I	0.878
QD-C-R	QN-I	0.521
QD-C-R	QN-I	0.863
QD-C-R	QN-I	0.863
QD-C-R	QN-I	0.809
QD-C-R	QN-I	0.745
QD-C-R	QN-I	0.803
QD-C-R	QN-I	0.602
QD-C-R	QN-I	0.856
QD-C-R	QN-I	0.777
QD-C-R	QN-I	0.802
QD-C-R	QN-I	0.754
QD-C-R	QN-I	0.698
QD-C-R	QN-I	0.562
QD-C-R	QN-I	0.838
QD-C-R	QN-I	0.679
QD-C-R	QN-I	0.659
QD-C-R	QN-I	0.838
QD-C-R	QN-I	0.775
QD-C-R	QN-I	0.621
QD-C-R	QN-I	0.916
QD-C-R	QN-I	0.774
QD-C-R	QN-I	0.77
QD-C-R	QN-I	0.655
QD-C-R	QN-I	0.788
QD-C-R	QN-I	0.508
QD-C-R	QN-I	0.833
QD-C-R	QN-I	0.811
QD-C-R	QN-I	0.863
QD-C-R	QN-I	0.691
QD-C-R	QN-I	0.746
QD-C-R	QN-I	0.625
QD-C-R	QN-I	0.739
QD-C-R	QN-I	0.713
QD-C-R	QN-I	0.705
QD-C-R	QN-I	0.787
QD-C-R	QN-I	0.829
QD-C-R	QN-I	0.562
QD-C-R	QN-I	0.835
QD-C-R	QN-I	0.773
QD-C-R	QN-I	0.727
QD-C-R	SM-C-R	0.747
QD-C-R	SM-C-R	0.685
QD-C-R	SM-C-R	0.694
QD-C-R	SM-C-R	0.844
QD-C-R	SM-C-R	0.843
QD-C-R	SM-C-R	0.845
QD-C-R	SM-C-R	0.842
QD-C-R	SM-C-R	0.705
QD-C-R	SM-C-R	0.617
QD-C-R	SM-C-R	0.599
QD-C-R	SM-C-R	0.611
QD-C-R	SM-C-R	0.811
QD-C-R	SM-C-R	0.764
QD-C-R	SM-C-R	0.747
QD-C-R	SM-C-R	0.736
QD-C-R	SM-C-R	0.625
QD-C-R	SM-C-R	0.602
QD-C-R	SM-C-R	0.563
QD-C-R	SM-C-R	0.553
QD-C-R	SM-C-R	0.769
QD-C-R	SM-C-R	0.718
QD-C-R	SM-C-R	0.74
QD-C-R	SM-C-R	0.735
QD-C-R	SM-C-R	0.606
QD-C-R	SM-C-R	0.502
QD-C-R	SM-C-R	0.537
QD-C-R	SM-C-R	0.547
QD-C-R	SM-C-R	0.746
QD-C-R	SM-C-R	0.687
QD-C-R	SM-C-R	0.632
QD-C-R	SM-C-R	0.655
QD-C-R	SM-C-R	0.562
QD-C-R	SM-C-R	0.628
QD-C-R	SM-C-R	0.675
QD-C-R	SM-C-R	0.677
QD-C-R	SM-C-R	0.799
QD-C-R	SM-C-R	0.764
QD-C-R	SM-C-R	0.732
QD-C-R	SM-C-R	0.761
QD-C-R	SM-C-R	0.645
QD-C-R	SM-C-R	0.726
QD-C-R	SM-C-R	0.654
QD-C-R	SM-C-R	0.649
QD-C-R	SM-C-R	0.838
QD-C-R	SM-C-R	0.806
QD-C-R	SM-C-R	0.839
QD-C-R	SM-C-R	0.807
QD-C-R	SM-C-R	0.673
QD-C-R	SM-C-R	0.607
QD-C-R	SM-C-R	0.639
QD-C-R	SM-C-R	0.66
QD-C-R	SM-C-R	0.797
QD-C-R	SM-C-R	0.774
QD-C-R	SM-C-R	0.726
QD-C-R	SM-C-R	0.738
QD-C-R	SM-C-R	0.639
QD-C-R	SM-C-R	0.395
QD-C-R	SM-C-R	0.435
QD-C-R	SM-C-R	0.436
QD-C-R	SM-C-R	0.655
QD-C-R	SM-C-R	0.579
QD-C-R	SM-C-R	0.553
QD-C-R	SM-C-R	0.581
QD-C-R	SM-C-R	0.448
QD-C-R	SM-C-R	0.688
QD-C-R	SM-C-R	0.646
QD-C-R	SM-C-R	0.65
QD-C-R	SM-C-R	0.767
QD-C-R	SM-C-R	0.769
QD-C-R	SM-C-R	0.765
QD-C-R	SM-C-R	0.795
QD-C-R	SM-C-R	0.693
QD-C-R	SM-C-R	0.585
QD-C-R	SM-C-R	0.646
QD-C-R	SM-C-R	0.667
QD-C-R	SM-C-R	0.789
QD-C-R	SM-C-R	0.76
QD-C-R	SM-C-R	0.695
QD-C-R	SM-C-R	0.7
QD-C-R	SM-C-R	0.644
QD-C-R	SM-C-S	0.784
QD-C-R	SM-C-S	0.831
QD-C-R	SM-C-S	0.785
QD-C-R	SM-C-S	0.809
QD-C-R	SM-C-S	0.678
QD-C-R	SM-C-S	0.656
QD-C-R	SM-C-S	0.761
QD-C-R	SM-C-S	0.676
QD-C-R	SM-C-S	0.711
QD-C-R	SM-C-S	0.576
QD-C-R	SM-C-S	0.634
QD-C-R	SM-C-S	0.753
QD-C-R	SM-C-S	0.637
QD-C-R	SM-C-S	0.74
QD-C-R	SM-C-S	0.571
QD-C-R	SM-C-S	0.551
QD-C-R	SM-C-S	0.659
QD-C-R	SM-C-S	0.548
QD-C-R	SM-C-S	0.64
QD-C-R	SM-C-S	0.555
QD-C-R	SM-C-S	0.672
QD-C-R	SM-C-S	0.773
QD-C-R	SM-C-S	0.64
QD-C-R	SM-C-S	0.778
QD-C-R	SM-C-S	0.657
QD-C-R	SM-C-S	0.773
QD-C-R	SM-C-S	0.809
QD-C-R	SM-C-S	0.778
QD-C-R	SM-C-S	0.769
QD-C-R	SM-C-S	0.664
QD-C-R	SM-C-S	0.64
QD-C-R	SM-C-S	0.763
QD-C-R	SM-C-S	0.656
QD-C-R	SM-C-S	0.726
QD-C-R	SM-C-S	0.595
QD-C-R	SM-C-S	0.447
QD-C-R	SM-C-S	0.566
QD-C-R	SM-C-S	0.449
QD-C-R	SM-C-S	0.573
QD-C-R	SM-C-S	0.446
QD-C-R	SM-C-S	0.734
QD-C-R	SM-C-S	0.768
QD-C-R	SM-C-S	0.704
QD-C-R	SM-C-S	0.797
QD-C-R	SM-C-S	0.695
QD-C-R	SM-C-S	0.637
QD-C-R	SM-C-S	0.748
QD-C-R	SM-C-S	0.613
QD-C-R	SM-C-S	0.72
QD-C-R	SM-C-S	0.625
QD-C-R	SM-I-closed	0.703
QD-C-R	SM-I-closed	0.884
QD-C-R	SM-I-closed	0.755
QD-C-R	SM-I-closed	0.635
QD-C-R	SM-I-closed	0.611
QD-C-R	SM-I-closed	0.735
QD-C-R	SM-I-closed	0.55
QD-C-R	SM-I-closed	0.824
QD-C-R	SM-I-closed	0.602
QD-C-R	SM-I-closed	0.522
QD-C-R	SM-I-closed	0.494
QD-C-R	SM-I-closed	0.593
QD-C-R	SM-I-closed	0.536
QD-C-R	SM-I-closed	0.804
QD-C-R	SM-I-closed	0.585
QD-C-R	SM-I-closed	0.521
QD-C-R	SM-I-closed	0.454
QD-C-R	SM-I-closed	0.583
QD-C-R	SM-I-closed	0.403
QD-C-R	SM-I-closed	0.765
QD-C-R	SM-I-closed	0.47
QD-C-R	SM-I-closed	0.481
QD-C-R	SM-I-closed	0.414
QD-C-R	SM-I-closed	0.513
QD-C-R	SM-I-closed	0.576
QD-C-R	SM-I-closed	0.83
QD-C-R	SM-I-closed	0.626
QD-C-R	SM-I-closed	0.641
QD-C-R	SM-I-closed	0.57
QD-C-R	SM-I-closed	0.66
QD-C-R	SM-I-closed	0.667
QD-C-R	SM-I-closed	0.841
QD-C-R	SM-I-closed	0.737
QD-C-R	SM-I-closed	0.624
QD-C-R	SM-I-closed	0.612
QD-C-R	SM-I-closed	0.688
QD-C-R	SM-I-closed	0.581
QD-C-R	SM-I-closed	0.819
QD-C-R	SM-I-closed	0.601
QD-C-R	SM-I-closed	0.562
QD-C-R	SM-I-closed	0.512
QD-C-R	SM-I-closed	0.63
QD-C-R	SM-I-closed	0.294
QD-C-R	SM-I-closed	0.686
QD-C-R	SM-I-closed	0.363
QD-C-R	SM-I-closed	0.375
QD-C-R	SM-I-closed	0.283
QD-C-R	SM-I-closed	0.382
QD-C-R	SM-I-closed	0.631
QD-C-R	SM-I-closed	0.815
QD-C-R	SM-I-closed	0.693
QD-C-R	SM-I-closed	0.618
QD-C-R	SM-I-closed	0.575
QD-C-R	SM-I-closed	0.698
QD-C-R	SM-I-closed	0.551
QD-C-R	SM-I-closed	0.806
QD-C-R	SM-I-closed	0.588
QD-C-R	SM-I-closed	0.607
QD-C-R	SM-I-closed	0.56
QD-C-R	SM-I-closed	0.639
QD-C-R	SM-I-opened	0.816
QD-C-R	SM-I-opened	0.825
QD-C-R	SM-I-opened	0.774
QD-C-R	SM-I-opened	0.698
QD-C-R	SM-I-opened	0.852
QD-C-R	SM-I-opened	0.817
QD-C-R	SM-I-opened	0.775
QD-C-R	SM-I-opened	0.799
QD-C-R	SM-I-opened	0.674
QD-C-R	SM-I-opened	0.564
QD-C-R	SM-I-opened	0.75
QD-C-R	SM-I-opened	0.722
QD-C-R	SM-I-opened	0.742
QD-C-R	SM-I-opened	0.799
QD-C-R	SM-I-opened	0.624
QD-C-R	SM-I-opened	0.525
QD-C-R	SM-I-opened	0.736
QD-C-R	SM-I-opened	0.664
QD-C-R	SM-I-opened	0.746
QD-C-R	SM-I-opened	0.818
QD-C-R	SM-I-opened	0.652
QD-C-R	SM-I-opened	0.457
QD-C-R	SM-I-opened	0.683
QD-C-R	SM-I-opened	0.606
QD-C-R	SM-I-opened	0.83
QD-C-R	SM-I-opened	0.864
QD-C-R	SM-I-opened	0.713
QD-C-R	SM-I-opened	0.554
QD-C-R	SM-I-opened	0.798
QD-C-R	SM-I-opened	0.698
QD-C-R	SM-I-opened	0.765
QD-C-R	SM-I-opened	0.772
QD-C-R	SM-I-opened	0.723
QD-C-R	SM-I-opened	0.679
QD-C-R	SM-I-opened	0.799
QD-C-R	SM-I-opened	0.784
QD-C-R	SM-I-opened	0.813
QD-C-R	SM-I-opened	0.807
QD-C-R	SM-I-opened	0.679
QD-C-R	SM-I-opened	0.556
QD-C-R	SM-I-opened	0.777
QD-C-R	SM-I-opened	0.708
QD-C-R	SM-I-opened	0.672
QD-C-R	SM-I-opened	0.791
QD-C-R	SM-I-opened	0.532
QD-C-R	SM-I-opened	0.331
QD-C-R	SM-I-opened	0.597
QD-C-R	SM-I-opened	0.509
QD-C-R	SM-I-opened	0.75
QD-C-R	SM-I-opened	0.81
QD-C-R	SM-I-opened	0.731
QD-C-R	SM-I-opened	0.661
QD-C-R	SM-I-opened	0.809
QD-C-R	SM-I-opened	0.728
QD-C-R	SM-I-opened	0.808
QD-C-R	SM-I-opened	0.826
QD-C-R	SM-I-opened	0.691
QD-C-R	SM-I-opened	0.536
QD-C-R	SM-I-opened	0.767
QD-C-R	SM-I-opened	0.677
QD-C-S	QD-C-S	0.735
QD-C-S	QD-C-S	0.921
QD-C-S	QD-C-S	0.711
QD-C-S	QD-C-S	0.75
QD-C-S	QD-C-S	0.737
QD-C-S	QD-C-S	0.647
QD-C-S	QD-C-S	0.896
QD-C-S	QD-C-S	0.957
QD-C-S	QD-C-S	0.711
QD-C-S	QD-C-S	0.497
QD-C-S	QD-C-S	0.735
QD-C-S	QD-C-S	0.753
QD-C-S	QD-C-S	0.885
QD-C-S	QD-C-S	0.92
QD-C-S	QD-C-S	0.664
QD-C-S	QD-C-S	0.859
QD-C-S	QD-C-S	0.829
QD-C-S	QD-C-S	0.746
QD-C-S	QD-C-S	0.859
QD-C-S	QD-C-S	0.579
QD-C-S	QD-C-S	0.921
QD-C-S	QD-C-S	0.753
QD-C-S	QD-C-S	0.755
QD-C-S	QD-C-S	0.759
QD-C-S	QD-C-S	0.682
QD-C-S	QD-C-S	0.678
QD-C-S	QD-C-S	0.918
QD-C-S	QD-C-S	0.935
QD-C-S	QD-C-S	0.724
QD-C-S	QD-C-S	0.424
QD-C-S	QD-C-S	0.711
QD-C-S	QD-C-S	0.885
QD-C-S	QD-C-S	0.755
QD-C-S	QD-C-S	0.885
QD-C-S	QD-C-S	0.531
QD-C-S	QD-C-S	0.855
QD-C-S	QD-C-S	0.803
QD-C-S	QD-C-S	0.715
QD-C-S	QD-C-S	0.889
QD-C-S	QD-C-S	0.397
QD-C-S	QD-C-S	0.75
QD-C-S	QD-C-S	0.92
QD-C-S	QD-C-S	0.759
QD-C-S	QD-C-S	0.885
QD-C-S	QD-C-S	0.58
QD-C-S	QD-C-S	0.838
QD-C-S	QD-C-S	0.827
QD-C-S	QD-C-S	0.733
QD-C-S	QD-C-S	0.849
QD-C-S	QD-C-S	0.429
QD-C-S	QD-C-S	0.737
QD-C-S	QD-C-S	0.664
QD-C-S	QD-C-S	0.682
QD-C-S	QD-C-S	0.531
QD-C-S	QD-C-S	0.58
QD-C-S	QD-C-S	0.595
QD-C-S	QD-C-S	0.725
QD-C-S	QD-C-S	0.754
QD-C-S	QD-C-S	0.512
QD-C-S	QD-C-S	0.873
QD-C-S	QD-C-S	0.647
QD-C-S	QD-C-S	0.859
QD-C-S	QD-C-S	0.678
QD-C-S	QD-C-S	0.855
QD-C-S	QD-C-S	0.838
QD-C-S	QD-C-S	0.595
QD-C-S	QD-C-S	0.736
QD-C-S	QD-C-S	0.656
QD-C-S	QD-C-S	0.88
QD-C-S	QD-C-S	0.519
QD-C-S	QD-C-S	0.896
QD-C-S	QD-C-S	0.829
QD-C-S	QD-C-S	0.918
QD-C-S	QD-C-S	0.803
QD-C-S	QD-C-S	0.827
QD-C-S	QD-C-S	0.725
QD-C-S	QD-C-S	0.736
QD-C-S	QD-C-S	0.901
QD-C-S	QD-C-S	0.757
QD-C-S	QD-C-S	0.506
QD-C-S	QD-C-S	0.957
QD-C-S	QD-C-S	0.746
QD-C-S	QD-C-S	0.935
QD-C-S	QD-C-S	0.715
QD-C-S	QD-C-S	0.733
QD-C-S	QD-C-S	0.754
QD-C-S	QD-C-S	0.656
QD-C-S	QD-C-S	0.901
QD-C-S	QD-C-S	0.727
QD-C-S	QD-C-S	0.536
QD-C-S	QD-C-S	0.711
QD-C-S	QD-C-S	0.859
QD-C-S	QD-C-S	0.724
QD-C-S	QD-C-S	0.889
QD-C-S	QD-C-S	0.849
QD-C-S	QD-C-S	0.512
QD-C-S	QD-C-S	0.88
QD-C-S	QD-C-S	0.757
QD-C-S	QD-C-S	0.727
QD-C-S	QD-C-S	0.409
QD-C-S	QD-C-S	0.497
QD-C-S	QD-C-S	0.579
QD-C-S	QD-C-S	0.424
QD-C-S	QD-C-S	0.397
QD-C-S	QD-C-S	0.429
QD-C-S	QD-C-S	0.873
QD-C-S	QD-C-S	0.519
QD-C-S	QD-C-S	0.506
QD-C-S	QD-C-S	0.536
QD-C-S	QD-C-S	0.409
QD-C-S	QD-I	0.649
QD-C-S	QD-I	0.678
QD-C-S	QD-I	0.621
QD-C-S	QD-I	0.575
QD-C-S	QD-I	0.523
QD-C-S	QD-I	0.648
QD-C-S	QD-I	0.52
QD-C-S	QD-I	0.53
QD-C-S	QD-I	0.455
QD-C-S	QD-I	0.356
QD-C-S	QD-I	0.753
QD-C-S	QD-I	0.803
QD-C-S	QD-I	0.784
QD-C-S	QD-I	0.83
QD-C-S	QD-I	0.668
QD-C-S	QD-I	0.753
QD-C-S	QD-I	0.782
QD-C-S	QD-I	0.698
QD-C-S	QD-I	0.745
QD-C-S	QD-I	0.618
QD-C-S	QD-I	0.704
QD-C-S	QD-I	0.736
QD-C-S	QD-I	0.687
QD-C-S	QD-I	0.63
QD-C-S	QD-I	0.64
QD-C-S	QD-I	0.712
QD-C-S	QD-I	0.536
QD-C-S	QD-I	0.593
QD-C-S	QD-I	0.468
QD-C-S	QD-I	0.381
QD-C-S	QD-I	0.789
QD-C-S	QD-I	0.83
QD-C-S	QD-I	0.832
QD-C-S	QD-I	0.878
QD-C-S	QD-I	0.75
QD-C-S	QD-I	0.808
QD-C-S	QD-I	0.804
QD-C-S	QD-I	0.798
QD-C-S	QD-I	0.77
QD-C-S	QD-I	0.68
QD-C-S	QD-I	0.81
QD-C-S	QD-I	0.812
QD-C-S	QD-I	0.769
QD-C-S	QD-I	0.822
QD-C-S	QD-I	0.72
QD-C-S	QD-I	0.794
QD-C-S	QD-I	0.786
QD-C-S	QD-I	0.733
QD-C-S	QD-I	0.746
QD-C-S	QD-I	0.677
QD-C-S	QD-I	0.388
QD-C-S	QD-I	0.406
QD-C-S	QD-I	0.326
QD-C-S	QD-I	0.311
QD-C-S	QD-I	0.227
QD-C-S	QD-I	0.381
QD-C-S	QD-I	0.265
QD-C-S	QD-I	0.256
QD-C-S	QD-I	0.185
QD-C-S	QD-I	0.062
QD-C-S	QD-I	0.767
QD-C-S	QD-I	0.804
QD-C-S	QD-I	0.768
QD-C-S	QD-I	0.822
QD-C-S	QD-I	0.709
QD-C-S	QD-I	0.745
QD-C-S	QD-I	0.805
QD-C-S	QD-I	0.798
QD-C-S	QD-I	0.74
QD-C-S	QD-I	0.675
QD-C-S	QD-I	0.719
QD-C-S	QD-I	0.732
QD-C-S	QD-I	0.741
QD-C-S	QD-I	0.683
QD-C-S	QD-I	0.613
QD-C-S	QD-I	0.711
QD-C-S	QD-I	0.59
QD-C-S	QD-I	0.607
QD-C-S	QD-I	0.516
QD-C-S	QD-I	0.422
QD-C-S	QD-I	0.628
QD-C-S	QD-I	0.665
QD-C-S	QD-I	0.636
QD-C-S	QD-I	0.575
QD-C-S	QD-I	0.492
QD-C-S	QD-I	0.613
QD-C-S	QD-I	0.506
QD-C-S	QD-I	0.508
QD-C-S	QD-I	0.453
QD-C-S	QD-I	0.355
QD-C-S	QD-I	0.775
QD-C-S	QD-I	0.816
QD-C-S	QD-I	0.807
QD-C-S	QD-I	0.846
QD-C-S	QD-I	0.687
QD-C-S	QD-I	0.753
QD-C-S	QD-I	0.824
QD-C-S	QD-I	0.77
QD-C-S	QD-I	0.793
QD-C-S	QD-I	0.722
QD-C-S	QD-I	0.17
QD-C-S	QD-I	0.22
QD-C-S	QD-I	0.245
QD-C-S	QD-I	0.228
QD-C-S	QD-I	0.019
QD-C-S	QD-I	0.179
QD-C-S	QD-I	0.202
QD-C-S	QD-I	0.117
QD-C-S	QD-I	0.155
QD-C-S	QD-I	0.007
QD-C-S	QN-C-R	0.602
QD-C-S	QN-C-R	0.873
QD-C-S	QN-C-R	0.81
QD-C-S	QN-C-R	0.845
QD-C-S	QN-C-R	0.735
QD-C-S	QN-C-R	0.644
QD-C-S	QN-C-R	0.847
QD-C-S	QN-C-R	0.708
QD-C-S	QN-C-R	0.794
QD-C-S	QN-C-R	0.801
QD-C-S	QN-C-R	0.754
QD-C-S	QN-C-R	0.802
QD-C-S	QN-C-R	0.397
QD-C-S	QN-C-R	0.825
QD-C-S	QN-C-R	0.385
QD-C-S	QN-C-R	0.821
QD-C-S	QN-C-R	0.753
QD-C-S	QN-C-R	0.843
QD-C-S	QN-C-R	0.752
QD-C-S	QN-C-R	0.798
QD-C-S	QN-C-R	0.776
QD-C-S	QN-C-R	0.791
QD-C-S	QN-C-R	0.816
QD-C-S	QN-C-R	0.834
QD-C-S	QN-C-R	0.8
QD-C-S	QN-C-R	0.749
QD-C-S	QN-C-R	0.798
QD-C-S	QN-C-R	0.689
QD-C-S	QN-C-R	0.836
QD-C-S	QN-C-R	0.661
QD-C-S	QN-C-R	0.655
QD-C-S	QN-C-R	0.85
QD-C-S	QN-C-R	0.815
QD-C-S	QN-C-R	0.822
QD-C-S	QN-C-R	0.793
QD-C-S	QN-C-R	0.729
QD-C-S	QN-C-R	0.833
QD-C-S	QN-C-R	0.729
QD-C-S	QN-C-R	0.795
QD-C-S	QN-C-R	0.783
QD-C-S	QN-C-R	0.762
QD-C-S	QN-C-R	0.767
QD-C-S	QN-C-R	0.442
QD-C-S	QN-C-R	0.842
QD-C-S	QN-C-R	0.412
QD-C-S	QN-C-R	0.845
QD-C-S	QN-C-R	0.728
QD-C-S	QN-C-R	0.842
QD-C-S	QN-C-R	0.711
QD-C-S	QN-C-R	0.81
QD-C-S	QN-C-R	0.808
QD-C-S	QN-C-R	0.767
QD-C-S	QN-C-R	0.81
QD-C-S	QN-C-R	0.801
QD-C-S	QN-C-R	0.78
QD-C-S	QN-C-R	0.732
QD-C-S	QN-C-R	0.773
QD-C-S	QN-C-R	0.763
QD-C-S	QN-C-R	0.815
QD-C-S	QN-C-R	0.688
QD-C-S	QN-C-R	0.83
QD-C-S	QN-C-R	0.786
QD-C-S	QN-C-R	0.869
QD-C-S	QN-C-R	0.782
QD-C-S	QN-C-R	0.795
QD-C-S	QN-C-R	0.789
QD-C-S	QN-C-R	0.824
QD-C-S	QN-C-R	0.8
QD-C-S	QN-C-R	0.83
QD-C-S	QN-C-R	0.822
QD-C-S	QN-C-R	0.79
QD-C-S	QN-C-R	0.842
QD-C-S	QN-C-R	0.678
QD-C-S	QN-C-R	0.836
QD-C-S	QN-C-R	0.654
QD-C-S	QN-C-R	0.387
QD-C-S	QN-C-R	0.743
QD-C-S	QN-C-R	0.532
QD-C-S	QN-C-R	0.74
QD-C-S	QN-C-R	0.494
QD-C-S	QN-C-R	0.318
QD-C-S	QN-C-R	0.695
QD-C-S	QN-C-R	0.475
QD-C-S	QN-C-R	0.66
QD-C-S	QN-C-R	0.667
QD-C-S	QN-C-R	0.607
QD-C-S	QN-C-R	0.596
QD-C-S	QN-C-R	0.148
QD-C-S	QN-C-R	0.613
QD-C-S	QN-C-R	0.192
QD-C-S	QN-C-R	0.842
QD-C-S	QN-C-R	0.67
QD-C-S	QN-C-R	0.782
QD-C-S	QN-C-R	0.69
QD-C-S	QN-C-R	0.788
QD-C-S	QN-C-R	0.756
QD-C-S	QN-C-R	0.727
QD-C-S	QN-C-R	0.761
QD-C-S	QN-C-R	0.763
QD-C-S	QN-C-R	0.75
QD-C-S	QN-C-R	0.714
QD-C-S	QN-C-R	0.745
QD-C-S	QN-C-R	0.736
QD-C-S	QN-C-R	0.798
QD-C-S	QN-C-R	0.702
QD-C-S	QN-C-R	0.7
QD-C-S	QN-C-R	0.862
QD-C-S	QN-C-R	0.828
QD-C-S	QN-C-R	0.833
QD-C-S	QN-C-R	0.785
QD-C-S	QN-C-R	0.738
QD-C-S	QN-C-R	0.854
QD-C-S	QN-C-R	0.779
QD-C-S	QN-C-R	0.822
QD-C-S	QN-C-R	0.815
QD-C-S	QN-C-R	0.786
QD-C-S	QN-C-R	0.805
QD-C-S	QN-C-R	0.497
QD-C-S	QN-C-R	0.861
QD-C-S	QN-C-R	0.462
QD-C-S	QN-C-R	0.613
QD-C-S	QN-C-R	0.854
QD-C-S	QN-C-R	0.786
QD-C-S	QN-C-R	0.838
QD-C-S	QN-C-R	0.725
QD-C-S	QN-C-R	0.646
QD-C-S	QN-C-R	0.83
QD-C-S	QN-C-R	0.707
QD-C-S	QN-C-R	0.806
QD-C-S	QN-C-R	0.8
QD-C-S	QN-C-R	0.753
QD-C-S	QN-C-R	0.792
QD-C-S	QN-C-R	0.423
QD-C-S	QN-C-R	0.866
QD-C-S	QN-C-R	0.416
QD-C-S	QN-C-R	0.841
QD-C-S	QN-C-R	0.671
QD-C-S	QN-C-R	0.821
QD-C-S	QN-C-R	0.669
QD-C-S	QN-C-R	0.817
QD-C-S	QN-C-R	0.808
QD-C-S	QN-C-R	0.734
QD-C-S	QN-C-R	0.81
QD-C-S	QN-C-R	0.776
QD-C-S	QN-C-R	0.746
QD-C-S	QN-C-R	0.695
QD-C-S	QN-C-R	0.756
QD-C-S	QN-C-R	0.785
QD-C-S	QN-C-R	0.84
QD-C-S	QN-C-R	0.733
QD-C-S	QN-C-R	0.245
QD-C-S	QN-C-R	0.465
QD-C-S	QN-C-R	0.344
QD-C-S	QN-C-R	0.481
QD-C-S	QN-C-R	0.287
QD-C-S	QN-C-R	0.172
QD-C-S	QN-C-R	0.429
QD-C-S	QN-C-R	0.36
QD-C-S	QN-C-R	0.449
QD-C-S	QN-C-R	0.449
QD-C-S	QN-C-R	0.365
QD-C-S	QN-C-R	0.384
QD-C-S	QN-C-R	0.163
QD-C-S	QN-C-R	0.436
QD-C-S	QN-C-R	0.22
QD-C-S	QN-C-S	0.711
QD-C-S	QN-C-S	0.684
QD-C-S	QN-C-S	0.785
QD-C-S	QN-C-S	0.414
QD-C-S	QN-C-S	0.386
QD-C-S	QN-C-S	0.352
QD-C-S	QN-C-S	0.843
QD-C-S	QN-C-S	0.816
QD-C-S	QN-C-S	0.845
QD-C-S	QN-C-S	0.689
QD-C-S	QN-C-S	0.694
QD-C-S	QN-C-S	0.584
QD-C-S	QN-C-S	0.762
QD-C-S	QN-C-S	0.716
QD-C-S	QN-C-S	0.825
QD-C-S	QN-C-S	0.488
QD-C-S	QN-C-S	0.43
QD-C-S	QN-C-S	0.438
QD-C-S	QN-C-S	0.843
QD-C-S	QN-C-S	0.83
QD-C-S	QN-C-S	0.856
QD-C-S	QN-C-S	0.719
QD-C-S	QN-C-S	0.742
QD-C-S	QN-C-S	0.601
QD-C-S	QN-C-S	0.866
QD-C-S	QN-C-S	0.827
QD-C-S	QN-C-S	0.835
QD-C-S	QN-C-S	0.712
QD-C-S	QN-C-S	0.737
QD-C-S	QN-C-S	0.598
QD-C-S	QN-C-S	0.505
QD-C-S	QN-C-S	0.374
QD-C-S	QN-C-S	0.541
QD-C-S	QN-C-S	0.211
QD-C-S	QN-C-S	0.143
QD-C-S	QN-C-S	0.116
QD-C-S	QN-C-S	0.81
QD-C-S	QN-C-S	0.788
QD-C-S	QN-C-S	0.81
